Time Range,Flag,Vessel Name,Entry Timestamp,Exit Timestamp,Gear Type,Vessel Type,MMSI,IMO,CallSign,First Transmission Date,Last Transmission Date,Apparent Fishing Hours
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CXR,CT5-167102-99%,2025-01-18T08:00:00Z,2025-01-18T08:00:00Z,SQUID_JIGGER,FISHING,5167102,,99%,2020-06-17T17:30:55Z,2025-01-23T17:08:43Z,1.05
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",VUT,F/V SERENA 1,2024-07-03T15:00:00Z,2024-12-16T19:00:00Z,FISHING,FISHING,576575000,9220299,YJRJ7,2019-02-09T02:24:19Z,2025-06-10T13:26:25Z,7.81
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",,HOSM AIS TEST SHIP,2024-08-09T20:00:00Z,2024-10-28T12:00:00Z,FISHING,FISHING,987806004,,,2022-12-13T01:26:11Z,2024-11-30T06:32:11Z,1273.39
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,SAN SHENG FA,2024-07-04T01:00:00Z,2025-06-29T16:00:00Z,DRIFTING_LONGLINES,FISHING,416004073,,BJ5043,2014-07-28T09:43:50Z,2025-07-18T23:55:41Z,4764.14
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,ZHONGSHUI805,2024-07-20T23:00:00Z,2025-06-28T15:00:00Z,DRIFTING_LONGLINES,FISHING,412326901,8629008,BZYJ2,2017-03-07T00:37:59Z,2025-07-18T23:58:47Z,2420.08
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",MHL,LOMALO,2024-07-11T02:00:00Z,2024-07-14T21:00:00Z,TUNA_PURSE_SEINES,FISHING,538060019,9588665,V7UB4,2012-01-01T01:29:22Z,2025-06-28T01:33:58Z,32.56
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",MHL,LOMETO,2024-07-11T02:00:00Z,2024-09-18T19:00:00Z,TUNA_PURSE_SEINES,FISHING,538060016,9583419,V7TQ8,2012-01-01T03:19:26Z,2025-07-13T19:38:16Z,44.16
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,ZHONGSHUI 809,2024-08-09T23:00:00Z,2025-06-30T23:00:00Z,DRIFTING_LONGLINES,FISHING,412326905,8629046,BZYJ6,2015-06-22T05:44:44Z,2025-07-18T23:59:45Z,2073.06
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CXR,CT5-167102-67%,2025-06-04T06:00:00Z,2025-06-08T13:00:00Z,SQUID_JIGGER,FISHING,5167102,,64%,2025-06-03T23:17:24Z,2025-06-09T23:46:46Z,49.34
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,SAN LAI FA NO.21,2024-12-01T15:00:00Z,2025-05-29T20:00:00Z,DRIFTING_LONGLINES,FISHING,416127600,,BJ4582,2017-03-17T02:23:57Z,2025-07-18T11:22:22Z,405.41
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,FONG KUO #889,2025-05-16T18:00:00Z,2025-05-16T19:00:00Z,TUNA_PURSE_SEINES,FISHING,416238800,9674244,BL2106,2020-03-11T00:53:03Z,2025-06-28T03:40:07Z,0.87
