Time Range,Flag,Vessel Name,Entry Timestamp,Exit Timestamp,Gear Type,Vessel Type,MMSI,IMO,CallSign,First Transmission Date,Last Transmission Date,Apparent Fishing Hours
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",ESP,ROSITA C,2024-11-17T04:00:00Z,2025-03-01T16:00:00Z,TUNA_PURSE_SEINES,FISHING,224523000,9210969,EAHJ,2013-02-23T16:45:36Z,2025-06-25T11:33:34Z,158.23
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,DE YU NO26,2024-07-23T13:00:00Z,2025-04-18T10:00:00Z,DRIFTING_LONGLINES,FISHING,416229600,,BG3685,2022-03-14T01:07:46Z,2025-07-18T23:52:48Z,692.56
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,ZHONG YANG 16,2025-01-15T15:00:00Z,2025-01-23T16:00:00Z,DRIFTING_LONGLINES,FISHING,412460061,,BZXD72,2020-04-20T00:14:58Z,2025-06-06T23:00:35Z,71.44
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",USA,CAPE FERRAT,2025-03-08T08:00:00Z,2025-03-08T17:00:00Z,TUNA_PURSE_SEINES,FISHING,338712000,7803267,WDE2398,2013-10-15T19:01:00Z,2025-07-18T23:57:02Z,8.92
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",KOR,TONINA5,2024-10-07T16:00:00Z,2025-06-13T17:00:00Z,DRIFTING_LONGLINES,FISHING,440645000,9001423,6NKA,2012-01-01T00:00:06Z,2025-07-18T23:58:09Z,601.17
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,CHARNG FU HUNG NO116,2024-08-07T09:00:00Z,2025-06-30T16:00:00Z,DRIFTING_LONGLINES,FISHING,416009283,,BH3554,2023-06-27T08:42:05Z,2025-07-18T23:59:32Z,716.37
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,HNY717,2025-06-08T02:00:00Z,2025-06-22T16:00:00Z,DRIFTING_LONGLINES,FISHING,412460004,,BZXD25,2015-08-10T14:45:10Z,2025-07-18T23:58:02Z,214.49
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,RONGDAYANG29,2025-01-01T01:00:00Z,2025-05-17T16:00:00Z,DRIFTING_LONGLINES,FISHING,412328795,,,2016-04-06T07:00:36Z,2025-07-18T23:47:13Z,39.00
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",KOR,DONGWON NO.203,2024-11-25T16:00:00Z,2024-12-03T17:00:00Z,DRIFTING_LONGLINES,FISHING,440858000,8717805,DTDU,2012-01-01T00:00:17Z,2025-07-18T23:59:48Z,111.47
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,HUA NAN YU 736,2025-06-03T01:00:00Z,2025-06-23T14:00:00Z,DRIFTING_LONGLINES,FISHING,412460075,,BZXD35,2015-11-16T04:05:05Z,2025-07-18T23:56:57Z,128.45
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",KOR,372 OYANG,2024-10-19T18:00:00Z,2024-11-15T15:00:00Z,DRIFTING_LONGLINES,FISHING,441018000,8920907,DTAE9,2012-01-01T00:00:32Z,2025-07-18T23:59:21Z,409.90
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,PINGTAIRONG39,2025-03-29T09:00:00Z,2025-03-29T16:00:00Z,DRIFTING_LONGLINES,FISHING,412420237,,BZZQ3,2019-09-05T23:32:49Z,2025-07-18T23:58:49Z,7.18
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,ZHOUYUANYU202,2024-12-25T14:00:00Z,2025-05-26T13:00:00Z,DRIFTING_LONGLINES,FISHING,413404430,,BZ7UM,2015-03-21T01:06:49Z,2025-07-18T23:56:48Z,358.51
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,MAN YI FENG NO.66,2024-10-10T03:00:00Z,2025-06-06T21:00:00Z,DRIFTING_LONGLINES,FISHING,416195900,,BG4006,2024-04-08T05:57:20Z,2025-07-18T23:55:15Z,758.99
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,FU YUAN NO2,2025-05-27T02:00:00Z,2025-05-27T17:00:00Z,DRIFTING_LONGLINES,FISHING,416168600,,BI2583,2024-05-09T02:58:47Z,2025-07-18T23:56:48Z,16.09
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",ESP,MAR DE SERGIO,2024-10-24T08:00:00Z,2025-03-14T18:00:00Z,TUNA_PURSE_SEINES,FISHING,224733000,8212075,EHNB,2012-03-11T21:29:25Z,2025-07-18T23:55:59Z,397.27
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",KOR,DONGWON NO.205,2025-03-16T00:00:00Z,2025-03-19T13:00:00Z,DRIFTING_LONGLINES,FISHING,440788000,8717817,DTDV,2012-01-01T01:39:08Z,2025-07-18T23:47:09Z,45.56
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,ZHONGSHUI 767,2025-03-03T05:00:00Z,2025-05-11T14:00:00Z,DRIFTING_LONGLINES,FISHING,412328755,9686132,BZTK7,2015-08-25T09:28:53Z,2025-07-18T23:55:55Z,741.05
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",SLV,MONTELUCIA,2024-11-23T14:00:00Z,2024-11-23T14:00:00Z,TUNA_PURSE_SEINES,FISHING,359001000,9232668,YSC2001,2014-08-21T16:37:03Z,2025-07-18T23:56:38Z,0.88
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,JIN SHENG NO.3,2024-12-05T03:00:00Z,2024-12-05T11:00:00Z,DRIFTING_LONGLINES,FISHING,412270001,,BZZY9,2021-10-21T09:06:54Z,2025-07-18T07:43:11Z,4.69
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,XINSHIJI70,2025-04-10T23:00:00Z,2025-05-31T15:00:00Z,DRIFTING_LONGLINES,FISHING,412695550,,BZVY9,2019-02-19T06:15:40Z,2025-07-18T23:48:14Z,167.38
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,ZHONG SHUI 777,2025-01-15T23:00:00Z,2025-03-19T14:00:00Z,DRIFTING_LONGLINES,FISHING,412549264,9910026,BZYQ2,2020-04-16T01:35:02Z,2025-07-18T23:58:33Z,507.81
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",KOR,212 DONG W0N,2024-10-15T17:00:00Z,2024-10-26T00:00:00Z,DRIFTING_LONGLINES,FISHING,440620000,8843111,6NMC,2022-05-25T23:15:36Z,2025-07-18T23:58:32Z,129.62
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,JIN HUNG HSIAANG,2025-05-12T15:00:00Z,2025-06-16T20:00:00Z,DRIFTING_LONGLINES,FISHING,416002446,,BJ4795,2021-09-14T05:56:50Z,2025-07-18T23:52:01Z,642.13
