Time Range,Flag,Vessel Name,Entry Timestamp,Exit Timestamp,Gear Type,Vessel Type,MMSI,IMO,CallSign,First Transmission Date,Last Transmission Date,Apparent Fishing Hours
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,DAR TSAI FA,2024-11-23T13:00:00Z,2024-12-19T05:00:00Z,DRIFTING_LONGLINES,FISHING,416003224,,BJ4360,2012-12-20T18:24:16Z,2025-07-12T01:52:06Z,107.43
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,LIAOYUANYU101,2025-04-10T02:00:00Z,2025-04-10T02:00:00Z,DRIFTING_LONGLINES,FISHING,412549221,,BZZH,2019-11-04T02:38:15Z,2025-07-18T23:57:58Z,0.51
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,KUN CHI CHAI,2025-02-13T20:00:00Z,2025-03-01T13:00:00Z,DRIFTING_LONGLINES,FISHING,416003158,,BJ5198,2024-08-02T10:15:42Z,2025-07-16T14:38:04Z,117.88
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,YUAN LONG,2024-07-28T13:00:00Z,2024-10-11T07:00:00Z,DRIFTING_LONGLINES,FISHING,416009187,,BH3555,2022-12-15T01:09:27Z,2025-07-18T23:59:38Z,244.23
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",JPN,NO.18 NANKAIMARU,2024-07-02T03:00:00Z,2025-06-21T12:00:00Z,DRIFTING_LONGLINES,FISHING,431680730,,,2015-07-17T06:02:09Z,2025-07-18T12:01:53Z,465.82
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",JPN,NO83INARIMARU,2024-11-24T11:00:00Z,2024-12-31T21:00:00Z,POLE_AND_LINE,FISHING,431903000,9156747,JHQK,2014-04-04T00:56:16Z,2025-07-18T23:59:53Z,456.10
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,,2025-03-15T17:00:00Z,2025-04-08T18:00:00Z,DRIFTING_LONGLINES,FISHING,416002491,,BJ3961,2014-11-12T22:53:21Z,2025-04-08T19:04:26Z,334.66
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,SHINSHENGCHING NO.18,2025-06-07T04:00:00Z,2025-06-20T12:00:00Z,DRIFTING_LONGLINES,FISHING,416000832,,BJ3962,2017-07-17T07:45:47Z,2025-07-01T07:20:40Z,68.64
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,FUH AN NO 1,2024-09-23T06:00:00Z,2025-03-07T06:00:00Z,DRIFTING_LONGLINES,FISHING,416000373,,BK6600,2015-12-14T09:17:39Z,2025-07-18T20:32:50Z,933.20
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,JIN MAN FU NO10,2024-12-07T17:00:00Z,2025-03-07T07:00:00Z,DRIFTING_LONGLINES,FISHING,416004375,,BJ5091,2024-06-12T09:04:10Z,2025-07-18T22:19:12Z,368.34
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,FUN SHYANG NO2,2024-07-06T19:00:00Z,2024-07-29T18:00:00Z,DRIFTING_LONGLINES,FISHING,416002101,,BK6822,2018-05-09T05:15:05Z,2025-07-15T00:06:56Z,476.00
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,JINN FWU TSAIR NO.66,2024-12-14T20:00:00Z,2025-04-02T16:00:00Z,DRIFTING_LONGLINES,FISHING,416002291,,BJ4785,2017-09-16T00:32:33Z,2025-07-18T23:50:04Z,1010.73
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",JPN,NO.1HIRONAMARU,2025-02-12T20:00:00Z,2025-02-12T20:00:00Z,DRIFTING_LONGLINES,FISHING,431680780,,,2015-12-20T07:15:01Z,2025-06-04T20:45:21Z,0.25
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",JPN,KYOYOMARU NO.3,2025-01-14T21:00:00Z,2025-01-15T08:00:00Z,POLE_AND_LINE,FISHING,431487000,9194945,JDYU,2022-01-16T23:38:15Z,2025-07-18T23:58:47Z,10.52
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",JPN,IROHAMARU  NO.71,2024-09-22T18:00:00Z,2025-05-03T05:00:00Z,DRIFTING_LONGLINES,FISHING,431200503,,,2021-10-11T01:59:28Z,2025-07-15T00:08:25Z,237.10
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,CT4-4398,2025-03-05T17:00:00Z,2025-03-20T17:00:00Z,DRIFTING_LONGLINES,FISHING,416000286,,BJ4398,2017-08-28T10:40:02Z,2025-07-18T15:39:48Z,39.59
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,LIAN CHENG FA NO.6,2025-02-27T00:00:00Z,2025-04-23T00:00:00Z,DRIFTING_LONGLINES,FISHING,416000636,,,2014-07-16T06:24:12Z,2025-07-16T06:19:22Z,126.39
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,,2025-02-26T17:00:00Z,2025-06-22T12:00:00Z,DRIFTING_LONGLINES,FISHING,416000846,,BK7430,2019-08-22T01:03:30Z,2025-07-17T00:54:02Z,77.66
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,WAN ZHAO NO.88,2024-11-14T19:00:00Z,2025-01-25T11:00:00Z,DRIFTING_LONGLINES,FISHING,416003948,,BJ3818,2018-05-18T22:43:39Z,2025-07-18T23:21:49Z,402.64
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,SHENG CHI HUI NO.7,2024-07-09T18:00:00Z,2025-03-28T17:00:00Z,DRIFTING_LONGLINES,FISHING,416002973,,BK6511,2017-07-10T01:30:21Z,2025-07-18T22:28:27Z,1768.41
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",JPN,YUUZINMARU NO.53,2024-07-01T00:00:00Z,2025-06-25T09:00:00Z,DRIFTING_LONGLINES,FISHING,431602128,,,2015-07-18T01:33:00Z,2025-07-18T23:58:47Z,327.66
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,YU  FU,2024-09-28T03:00:00Z,2024-09-28T06:00:00Z,DRIFTING_LONGLINES,FISHING,416000986,,BJ-4657,2014-12-21T10:20:37Z,2025-07-18T23:59:01Z,0.20
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",JPN,NO.21 ZENRIKIMARU,2024-07-10T00:00:00Z,2025-01-27T14:00:00Z,DRIFTING_LONGLINES,FISHING,431680225,,,2015-10-03T13:00:07Z,2025-07-18T23:58:37Z,112.20
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,SIN RUEI FONG NO.3,2024-11-26T23:00:00Z,2025-03-01T14:00:00Z,DRIFTING_LONGLINES,FISHING,416002759,,BJ5178,2023-12-25T06:17:01Z,2025-07-18T23:59:23Z,524.12
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,,2025-04-16T12:00:00Z,2025-04-16T18:00:00Z,DRIFTING_LONGLINES,FISHING,416003636,,,2018-04-18T21:10:16Z,2025-04-16T20:11:44Z,5.41
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",JPN,TOMOKITI MARU,2024-11-18T20:00:00Z,2024-11-20T14:00:00Z,DRIFTING_LONGLINES,FISHING,431016336,,D,2020-12-23T23:49:07Z,2025-06-23T23:25:17Z,39.40
