Time Range,Flag,Vessel Name,Entry Timestamp,Exit Timestamp,Gear Type,Vessel Type,MMSI,IMO,CallSign,First Transmission Date,Last Transmission Date,Apparent Fishing Hours
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",FSM,F/V NANMADOL,2024-12-20T16:00:00Z,2024-12-21T16:00:00Z,TUNA_PURSE_SEINES,FISHING,510062000,8215493,V6P90,2015-04-15T00:36:42Z,2025-04-30T21:46:39Z,8.16
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",MHL,MARSHALLS 202,2024-12-19T19:00:00Z,2025-06-09T00:00:00Z,TUNA_PURSE_SEINES,FISHING,538060005,9206994,V7CN5,2012-01-01T01:26:48Z,2025-07-18T23:57:24Z,22.63
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",KOR,PANALOX NO.501,2024-09-24T18:00:00Z,2024-09-24T19:00:00Z,DRIFTING_LONGLINES,FISHING,440595000,8916358,DTAU9,2012-01-02T23:25:34Z,2025-07-18T23:58:25Z,0.43
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",JPN,NIKKOMARU NO111,2025-02-04T15:00:00Z,2025-02-20T19:00:00Z,POLE_AND_LINE,FISHING,431255000,9775189,7JUT,2023-05-02T04:44:26Z,2025-07-18T23:59:00Z,136.67
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,CFA27,2024-07-01T05:00:00Z,2025-04-05T07:00:00Z,DRIFTING_LONGLINES,FISHING,416233500,,,2016-06-24T06:47:10Z,2025-07-14T09:03:23Z,3476.36
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,ZHONGTAI6,2024-09-11T08:00:00Z,2025-05-20T22:00:00Z,TUNA_PURSE_SEINES,FISHING,412549296,9891218,BZZW9,2020-09-23T01:11:04Z,2025-07-18T23:59:35Z,213.20
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,DE CHAN NO.26,2024-07-04T12:00:00Z,2024-07-04T18:00:00Z,DRIFTING_LONGLINES,FISHING,416247500,,BJ5094,2014-08-06T01:43:20Z,2025-07-18T23:59:33Z,5.46
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,SHEN LIAN CHENG 792,2024-07-02T14:00:00Z,2025-06-22T17:00:00Z,DRIFTING_LONGLINES,FISHING,412421081,,BZW1N,2023-03-26T22:41:33Z,2025-07-17T08:34:59Z,3404.98
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,HUA NAN YU 769,2024-10-24T17:00:00Z,2025-06-30T23:00:00Z,DRIFTING_LONGLINES,FISHING,412467334,,BZW1D,2017-01-06T14:37:32Z,2025-07-18T23:44:09Z,2231.51
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,HUA NAN YU 767,2024-07-01T00:00:00Z,2025-06-30T23:00:00Z,DRIFTING_LONGLINES,FISHING,412465078,,BZW6C,2022-04-17T23:09:19Z,2025-07-18T23:24:54Z,3310.53
