Time Range,Flag,Vessel Name,Entry Timestamp,Exit Timestamp,Gear Type,Vessel Type,MMSI,IMO,CallSign,First Transmission Date,Last Transmission Date,Apparent Fishing Hours
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",FSM,CROMWELL 1,2024-09-25T00:00:00Z,2025-06-05T23:00:00Z,TUNA_PURSE_SEINES,FISHING,510094000,9732656,V6PC1,2020-01-10T06:35:33Z,2025-07-12T05:44:25Z,33.03
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,HUA NAN YU 712,2025-01-01T00:00:00Z,2025-06-03T12:00:00Z,DRIFTING_LONGLINES,FISHING,412460053,,BZXD23,2018-05-13T07:24:30Z,2025-07-18T23:52:28Z,545.92
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",FSM,TAIYO POHNPEI,2024-07-01T06:00:00Z,2024-10-19T19:00:00Z,TUNA_PURSE_SEINES,FISHING,510054000,8603755,V6PTP,2012-04-25T12:58:28Z,2025-07-14T06:02:16Z,10.13
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,ZHEN FENG NO.8,2024-07-30T19:00:00Z,2024-08-03T20:00:00Z,DRIFTING_LONGLINES,FISHING,416002492,,,2018-12-21T23:15:06Z,2024-08-16T01:05:39Z,3.56
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",USA,OCEAN CONQUEST,2024-07-09T19:00:00Z,2025-05-11T20:00:00Z,TUNA_PURSE_SEINES,FISHING,367767000,9097343,WDD8838,2013-08-05T06:45:22Z,2025-06-21T23:19:16Z,9.20
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",FSM,PACIFIC PURSUIT 107,2024-07-01T06:00:00Z,2025-05-29T18:00:00Z,TUNA_PURSE_SEINES,FISHING,510098000,9887073,V6KP107,2020-09-14T07:25:13Z,2025-07-14T00:34:25Z,109.46
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,CHIEN YUAN MING,2024-07-17T05:00:00Z,2024-07-22T21:00:00Z,DRIFTING_LONGLINES,FISHING,416004594,,BG3778,2020-06-26T01:49:03Z,2025-07-18T23:59:19Z,26.47
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",KIR,KIBENA 3,2024-12-11T06:00:00Z,2024-12-13T18:00:00Z,TUNA_PURSE_SEINES,FISHING,529036000,9973999,T3FY,2022-07-13T07:48:20Z,2025-07-12T18:38:04Z,15.13
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,FONG KUO NO.828,2024-07-18T07:00:00Z,2024-10-31T16:00:00Z,TUNA_PURSE_SEINES,FISHING,416242900,9712137,BL2107,2021-11-11T07:10:42Z,2025-07-04T01:02:45Z,14.44
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",JPN,SHOUN MARU NO.1,2024-07-07T22:00:00Z,2024-07-08T00:00:00Z,DRIFTING_LONGLINES,FISHING,431741000,9890771,7KGL,2020-05-17T23:05:43Z,2025-07-18T23:59:24Z,2.81
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",,NEW CANOE,2024-09-01T19:00:00Z,2024-09-01T20:00:00Z,TUNA_PURSE_SEINES,FISHING,554126120,9746281,C2BB2,2020-01-21T08:26:26Z,2025-06-16T00:48:30Z,0.25
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",ALB,XIN MING CAI,2025-01-09T21:00:00Z,2025-01-09T22:00:00Z,DRIFTING_LONGLINES,FISHING,201601665,,,2017-08-08T14:57:33Z,2025-07-18T23:29:08Z,2.04
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,HUA NAN YU 719,2025-05-05T04:00:00Z,2025-05-05T06:00:00Z,SET_LONGLINES,FISHING,412460006,,BZXD27,2018-05-19T08:20:34Z,2025-07-18T23:57:33Z,1.99
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,SHUN WUN FA NO168,2024-08-09T20:00:00Z,2024-09-17T19:00:00Z,DRIFTING_LONGLINES,FISHING,416003677,,BJ5008,2020-12-03T02:31:14Z,2025-01-20T17:37:59Z,2.43
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,NIAN SHENG NO168,2024-08-08T04:00:00Z,2024-08-08T06:00:00Z,DRIFTING_LONGLINES,FISHING,416004242,,BG4003,2024-07-26T00:48:32Z,2025-07-18T23:53:16Z,1.58
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",KOR,BONAMI,2025-02-24T19:00:00Z,2025-02-24T22:00:00Z,FISHING,FISHING,441489000,9848869,6KSG,2019-08-27T02:28:45Z,2025-07-18T02:55:48Z,2.39
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,YI MAN,2024-09-27T17:00:00Z,2024-09-27T23:00:00Z,DRIFTING_LONGLINES,FISHING,416231500,,BJ5017,2015-07-01T09:52:47Z,2025-05-21T19:51:59Z,8.25
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",FSM,MICRONESIA 102,2024-07-18T01:00:00Z,2025-06-22T22:00:00Z,TUNA_PURSE_SEINES,FISHING,510068000,9587544,V6PM2,2016-01-17T02:55:06Z,2025-07-18T23:58:58Z,74.73
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,WIN FAR 636,2024-07-30T03:00:00Z,2024-12-31T23:00:00Z,TUNA_PURSE_SEINES,FISHING,416898000,8747252,BL2039,2015-04-02T02:26:36Z,2025-07-18T23:19:43Z,17.94
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",FSM,QUEEN ANNE 959,2024-07-02T04:00:00Z,2025-06-14T21:00:00Z,TUNA_PURSE_SEINES,FISHING,510070000,9268899,V6PQA95,2016-03-23T04:15:30Z,2025-07-01T17:43:07Z,16.00
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TUV,F/V DEOLINDA,2024-07-09T06:00:00Z,2024-07-09T14:00:00Z,TUNA_PURSE_SEINES,FISHING,572404220,7827469,T2PZ5,2021-03-30T00:28:47Z,2024-11-07T22:11:55Z,7.25
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,MAN YING CAI NO.6,2024-11-12T11:00:00Z,2024-11-13T19:00:00Z,DRIFTING_LONGLINES,FISHING,416003793,,BG4023,2024-06-26T02:31:53Z,2025-07-18T23:59:21Z,32.47
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",JPN,FUKUTOKUMARU NO.88,2025-01-05T07:00:00Z,2025-04-14T16:00:00Z,DRIFTING_LONGLINES,FISHING,432894000,9671711,7JNP,2012-12-05T03:11:41Z,2025-07-18T23:58:12Z,1148.11
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,SHEN GANG FA 719,2024-07-01T00:00:00Z,2024-07-21T05:00:00Z,DRIFTING_LONGLINES,FISHING,412460289,,BZXD66,2015-02-07T12:09:18Z,2024-12-07T09:09:07Z,342.62
